label,method,family,algorithm,fit_match_reference_implementation,extract_match_reference_implementation,approx_min_span_tree,k,fit_seconds,extract_seconds,total_seconds,fit_seconds_std,extract_seconds_std,total_seconds_std,repetitions,n_clusters_found,n_samples,n_features,centers,seed,k_max
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,50,57.70106010651216,2.743336372077465e-05,57.70108753987588,1.4960230680832354,5.8822511248123196e-06,1.4960230680947997,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,49,57.70106010651216,42.817049953372525,100.51811005988469,1.4960230680832354,1.6000927447062712,2.190520899671771,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,48,57.70106010651216,43.28931697603936,100.99037708255152,1.4960230680832354,1.1939834071999587,1.9140745536436137,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,47,57.70106010651216,42.7551056440842,100.45616575059637,1.4960230680832354,1.7103603279952935,2.272315442850606,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,46,57.70106010651216,42.6802851355557,100.38134524206785,1.4960230680832354,1.703937258117849,2.267484773893609,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,45,57.70106010651216,42.9195581371896,100.62061824370176,1.4960230680832354,1.2872487872789102,1.9735993667885592,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,44,57.70106010651216,42.94365217742355,100.64471228393572,1.4960230680832354,1.6854623827030135,2.253634500921588,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,43,57.70106010651216,42.9794492345769,100.68050934108905,1.4960230680832354,1.8584691331302334,2.3857897097261147,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,42,57.70106010651216,42.904198566940615,100.60525867345277,1.4960230680832354,1.7669760399238652,2.3152298689119837,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,41,57.70106010651216,42.88884994631323,100.58991005282539,1.4960230680832354,1.7197554198130416,2.279395473412525,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,40,57.70106010651216,42.608432103623635,100.3094922101358,1.4960230680832354,1.6745569467856067,2.24549014432598,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,39,57.70106010651216,43.25916781317598,100.96022791968814,1.4960230680832354,1.6076027314481265,2.1960126507824707,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,38,57.70106010651216,43.250387826135075,100.95144793264723,1.4960230680832354,1.7420106053303124,2.296232995434143,30,10,100000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,37,57.70106010651216,43.013689916208385,100.71475002272055,1.4960230680832354,1.8212452070969696,2.3569088070205133,30,10,100000,20,10,42,50
