label,method,family,algorithm,fit_match_reference_implementation,extract_match_reference_implementation,approx_min_span_tree,k,fit_seconds,extract_seconds,total_seconds,fit_seconds_std,extract_seconds_std,total_seconds_std,repetitions,n_clusters_found,n_samples,n_features,centers,seed,k_max
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,50,19.933188763722622,1.8587689070651928e-05,19.933207351411692,0.31862046818546985,5.881129867536585e-06,0.3186204682397471,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,49,19.933188763722622,12.698747106901525,32.63193587062415,0.31862046818546985,0.4414878326042798,0.5444543223121225,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,48,19.933188763722622,12.675999651612559,32.60918841533518,0.31862046818546985,0.34239467607588864,0.4677105054965526,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,47,19.933188763722622,12.734719185391441,32.66790794911407,0.31862046818546985,0.4210933035722932,0.5280516765053923,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,46,19.933188763722622,12.755572066875175,32.6887608305978,0.31862046818546985,0.3277406404853433,0.45709181809836746,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,45,19.933188763722622,12.86189976814591,32.79508853186853,0.31862046818546985,0.22655251791649839,0.39095402046920213,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,44,19.933188763722622,12.783893470858068,32.71708223458069,0.31862046818546985,0.4872041902169316,0.5821399537153107,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,43,19.933188763722622,12.901339449209626,32.83452821293225,0.31862046818546985,0.22170269512230265,0.38816373835176915,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,42,19.933188763722622,12.858482500371368,32.79167126409399,0.31862046818546985,0.44140685616824965,0.5443886620963609,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,41,19.933188763722622,12.740279864453866,32.67346862817649,0.31862046818546985,0.28440732486991316,0.4270907739420138,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,40,19.933188763722622,12.749905444258669,32.68309420798129,0.31862046818546985,0.36529768885919445,0.4847281756124734,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,39,19.933188763722622,12.851921665885795,32.785110429608416,0.31862046818546985,0.3151437581788309,0.44814572525664625,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,38,19.933188763722622,12.971261702966876,32.9044504666895,0.31862046818546985,0.6679386707094124,0.740041262752142,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,37,19.933188763722622,12.990614497999195,32.923803261721815,0.31862046818546985,0.710268306698615,0.7784600633605078,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,36,19.933188763722622,12.9680165865963,32.901205350318925,0.31862046818546985,0.38113466398713464,0.49677221625138623,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,35,19.933188763722622,13.009175681466392,32.942364445189014,0.31862046818546985,0.22588321424221178,0.3905665490324548,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,34,19.933188763722622,13.019521924709746,32.95271068843237,0.31862046818546985,0.19368308377604243,0.3728701378331677,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,33,19.933188763722622,13.05188150976707,32.98507027348969,0.31862046818546985,0.19904624999226112,0.37568392617027113,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,32,19.933188763722622,12.994737028974729,32.92792579269735,0.31862046818546985,0.24600698131801624,0.40253998261530594,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,31,19.933188763722622,13.064039505606827,32.99722826932945,0.31862046818546985,0.2524320895712398,0.4064984164692778,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,30,19.933188763722622,12.989502065636527,32.92269082935915,0.31862046818546985,0.3745819432021056,0.49176278317883454,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,29,19.933188763722622,12.97412754771843,32.90731631144105,0.31862046818546985,0.5215788506120235,0.6111984130807994,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,28,19.933188763722622,12.998471037426498,32.931659801149124,0.31862046818546985,0.46005545852931223,0.5596159644518228,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,27,19.933188763722622,13.116728925619585,33.04991768934221,0.31862046818546985,0.24101066300877172,0.39950612314538525,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,26,19.933188763722622,13.124682179217537,33.057870942940156,0.31862046818546985,0.21823820791916054,0.38619544034399833,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,25,19.933188763722622,13.163242164909995,33.096430928632614,0.31862046818546985,0.15404675329118692,0.3539059266899663,30,10,50000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,24,19.933188763722622,13.049576946406159,32.98276571012878,0.31862046818546985,0.46211413945546737,0.5613096120960296,30,10,50000,20,10,42,50
