label,method,family,algorithm,fit_match_reference_implementation,extract_match_reference_implementation,approx_min_span_tree,k,fit_seconds,extract_seconds,total_seconds,fit_seconds_std,extract_seconds_std,total_seconds_std,repetitions,n_clusters_found,n_samples,n_features,centers,seed,k_max
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,50,42.128255171352066,2.1757837384939193e-05,42.128276929189454,1.3057385279209774,4.71098039206261e-06,1.3057385279294758,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,49,42.128255171352066,29.541055093565955,71.66931026491802,1.3057385279209774,1.1841887189099443,1.7627410545201516,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,48,42.128255171352066,29.71340248833876,71.84165765969082,1.3057385279209774,0.6588670477455687,1.4625521836509638,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,47,42.128255171352066,29.438845332316124,71.56710050366819,1.3057385279209774,0.98547602314428,1.6358838881441147,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,46,42.128255171352066,29.870642044325358,71.99889721567743,1.3057385279209774,0.6127397092532489,1.4423602374556077,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,45,42.128255171352066,29.528038304291353,71.65629347564342,1.3057385279209774,0.97969923274568,1.6324103926218172,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,44,42.128255171352066,29.87944054219406,72.00769571354613,1.3057385279209774,0.47957299601466663,1.391022415996135,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,43,42.128255171352066,29.33510426785021,71.46335943920228,1.3057385279209774,1.3489244761067838,1.8773785834341463,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,42,42.128255171352066,29.9279696016262,72.05622477297827,1.3057385279209774,0.6442948530071219,1.4560456589368034,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,41,42.128255171352066,29.825417985448926,71.95367315680099,1.3057385279209774,0.7373975400994373,1.4995693499941716,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,40,42.128255171352066,29.848387607792393,71.97664277914446,1.3057385279209774,0.7649703466037955,1.5133184511134372,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,39,42.128255171352066,29.71712459300179,71.84537976435385,1.3057385279209774,0.9838280962217404,1.634891686385534,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,38,42.128255171352066,30.05587099690456,72.18412616825663,1.3057385279209774,0.6546896889319359,1.460675080944094,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,37,42.128255171352066,29.631735023933775,71.75999019528584,1.3057385279209774,1.3254836951761844,1.8606074624904505,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,36,42.128255171352066,30.076142422955794,72.20439759430786,1.3057385279209774,0.6012958474782687,1.4375360167633542,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,35,42.128255171352066,29.899571248935537,72.0278264202876,1.3057385279209774,1.0130008494211515,1.6526112138749438,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,34,42.128255171352066,29.86997938573671,71.99823455708878,1.3057385279209774,1.0281248543006398,1.6619247333522518,30,10,80000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,33,42.128255171352066,30.062155657059822,72.19041082841188,1.3057385279209774,0.5782921860059222,1.4280668596717554,30,10,80000,20,10,42,50
