label,method,family,algorithm,fit_match_reference_implementation,extract_match_reference_implementation,approx_min_span_tree,k,fit_seconds,extract_seconds,total_seconds,fit_seconds_std,extract_seconds_std,total_seconds_std,repetitions,n_clusters_found,n_samples,n_features,centers,seed,k_max
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,50,192.20209404833366,,192.20209404833366,6.108293620035857,,6.108293620035857,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,49,193.7364055875337,,193.7364055875337,3.173327072639817,,3.173327072639817,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,48,188.64791183849982,,188.64791183849982,3.650094617673051,,3.650094617673051,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,47,185.23406118920005,,185.23406118920005,2.3417393059314064,,2.3417393059314064,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,46,186.0214810693673,,186.0214810693673,2.7154968463429783,,2.7154968463429783,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,45,187.07038384556606,,187.07038384556606,4.357435894203912,,4.357435894203912,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,44,192.90752480600108,,192.90752480600108,5.07372258076067,,5.07372258076067,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,43,188.89881064493312,,188.89881064493312,4.373265272963744,,4.373265272963744,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,42,186.93330003836599,,186.93330003836599,3.7638095238307554,,3.7638095238307554,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,41,186.82635096563268,,186.82635096563268,2.507365232607396,,2.507365232607396,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,40,194.94611288179925,,194.94611288179925,9.939108898890613,,9.939108898890613,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,39,201.33337272096688,,201.33337272096688,7.549435629968637,,7.549435629968637,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,38,198.86748955393315,,198.86748955393315,2.9346549252095477,,2.9346549252095477,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,37,198.54058249616548,,198.54058249616548,3.2920601945395678,,3.2920601945395678,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,36,223.44219400306562,,223.44219400306562,53.43296493126118,,53.43296493126118,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,35,196.61871445803408,,196.61871445803408,4.700547818956411,,4.700547818956411,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,34,196.21260370183444,,196.21260370183444,1.6461371728126373,,1.6461371728126373,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,33,196.8030490204013,,196.8030490204013,1.6943381664856885,,1.6943381664856885,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,32,195.4935567167025,,195.4935567167025,3.1336122657594525,,3.1336122657594525,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,31,196.24546797060174,,196.24546797060174,2.1834558376327933,,2.1834558376327933,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,30,197.03152877947045,,197.03152877947045,1.6115694974688544,,1.6115694974688544,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,29,195.93572993583317,,195.93572993583317,3.0154315593160237,,3.0154315593160237,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,28,196.7568196355666,,196.7568196355666,2.307220578854751,,2.307220578854751,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,27,196.6707566108341,,196.6707566108341,3.1361236341058465,,3.1361236341058465,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,26,197.26113195299985,,197.26113195299985,2.550144143691002,,2.550144143691002,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,25,196.70944940836827,,196.70944940836827,2.494735175345311,,2.494735175345311,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,24,195.65520916326494,,195.65520916326494,4.510555082185884,,4.510555082185884,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,23,195.71759812186454,,195.71759812186454,6.354372764386672,,6.354372764386672,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,22,196.47968931903404,,196.47968931903404,4.03314914953819,,4.03314914953819,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,21,196.54341621333734,,196.54341621333734,1.8941564349061983,,1.8941564349061983,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,20,196.1371464497303,,196.1371464497303,1.0963599776916273,,1.0963599776916273,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,19,196.72196772933336,,196.72196772933336,1.596159300878017,,1.596159300878017,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,18,196.51401469913446,,196.51401469913446,1.6354807912077918,,1.6354807912077918,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,17,195.82559907489923,,195.82559907489923,2.00421727548007,,2.00421727548007,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,16,195.3919772937622,,195.3919772937622,4.627770479131833,,4.627770479131833,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,15,193.15982783999934,,193.15982783999934,7.600584067127204,,7.600584067127204,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,14,196.34664166489966,,196.34664166489966,2.151319850682151,,2.151319850682151,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,13,194.983940361965,,194.983940361965,2.757935169778205,,2.757935169778205,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,12,196.26673992486127,,196.26673992486127,1.7723133685555317,,1.7723133685555317,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,11,197.05844546796578,,197.05844546796578,3.165270538434286,,3.165270538434286,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,10,196.38579653626462,,196.38579653626462,8.068243709202385,,8.068243709202385,30,10,50000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,9,195.98025779827148,,195.98025779827148,1.8208109351244053,,1.8208109351244053,30,10,50000,20,10,42,50
