label,method,family,algorithm,fit_match_reference_implementation,extract_match_reference_implementation,approx_min_span_tree,k,fit_seconds,extract_seconds,total_seconds,fit_seconds_std,extract_seconds_std,total_seconds_std,repetitions,n_clusters_found,n_samples,n_features,centers,seed,k_max
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,50,0.9504716671731633,1.5633165215452512e-05,0.9504873003383788,0.03446331929305838,4.445012195541771e-06,0.034463319579712916,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,49,0.9504716671731633,0.30212362329863635,1.2525952904717996,0.03446331929305838,0.006143061959727484,0.035006536345893194,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,48,0.9504716671731633,0.302927613502834,1.2533992806759973,0.03446331929305838,0.00588480209264196,0.03496214055753528,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,47,0.9504716671731633,0.30455785101900495,1.2550295181921682,0.03446331929305838,0.005808812499196783,0.034949430315043974,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,46,0.9504716671731633,0.3048204006976448,1.2552920678708082,0.03446331929305838,0.005629701738255741,0.034920107650994,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,45,0.9504716671731633,0.3057777339282135,1.256249401101377,0.03446331929305838,0.005717452274854948,0.03493436184060808,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,44,0.9504716671731633,0.30553967571274065,1.256011342885904,0.03446331929305838,0.005439432680012082,0.03488993844327722,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,43,0.9504716671731633,0.3066268881627669,1.2570985553359302,0.03446331929305838,0.005626772316533859,0.03491963549920592,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,42,0.9504716671731633,0.30672732843474176,1.257198995607905,0.03446331929305838,0.005311773642604149,0.03487026406446551,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,41,0.9504716671731633,0.30824098295997826,1.2587126501331416,0.03446331929305838,0.005893037298413803,0.034963527643757375,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,40,0.9504716671731633,0.3087881181117458,1.2592597852849092,0.03446331929305838,0.005567581163953524,0.03491014661545409,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,39,0.9504716671731633,0.3091976005622807,1.259669267735444,0.03446331929305838,0.0055243310821414685,0.03490327506983269,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,38,0.9504716671731633,0.3104828775045462,1.2609545446777095,0.03446331929305838,0.005979042027323225,0.03497812631145052,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,37,0.9504716671731633,0.31010253346369915,1.2605742006368625,0.03446331929305838,0.005767599165543316,0.03494260403618577,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,36,0.9504716671731633,0.3111304087991205,1.261602075972284,0.03446331929305838,0.005598024245813423,0.03491501470931962,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,35,0.9504716671731633,0.3116144704671266,1.2620861376402899,0.03446331929305838,0.0058560816477807275,0.03495731781702888,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,34,0.9504716671731633,0.3128112840349786,1.2632829512081418,0.03446331929305838,0.005586342732132226,0.034913143682804286,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,33,0.9504716671731633,0.3137918466818519,1.2642635138550151,0.03446331929305838,0.005751355614160363,0.03493992656111092,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,32,0.9504716671731633,0.3142423459406321,1.2647140131137955,0.03446331929305838,0.005639415596909378,0.03492167500235283,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,31,0.9504716671731633,0.3146754308370873,1.2651470980102506,0.03446331929305838,0.00534238584520962,0.0348749403327717,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,30,0.9504716671731633,0.3155843960237689,1.2660560631969322,0.03446331929305838,0.005036384636437569,0.03482937764160357,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,29,0.9504716671731633,0.31661999340867625,1.2670916605818396,0.03446331929305838,0.005472296749433784,0.03489507713717157,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,28,0.9504716671731633,0.31677166008545704,1.2672433272586203,0.03446331929305838,0.005282599130738218,0.03486583184539509,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,27,0.9504716671731633,0.3174383223017988,1.2679099894749621,0.03446331929305838,0.005531630924760245,0.034904431199821236,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,26,0.9504716671731633,0.31842118106627215,1.2688928482394355,0.03446331929305838,0.005336591874746014,0.034874053242101,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,25,0.9504716671731633,0.31968997497654833,1.2701616421497117,0.03446331929305838,0.005393377098471771,0.03488278792214879,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,24,0.9504716671731633,0.3206301046962229,1.2711017718693862,0.03446331929305838,0.005245296906057788,0.03486019960252651,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,23,0.9504716671731633,0.3216040722404917,1.272075739413655,0.03446331929305838,0.0068264490999012575,0.03513290173055498,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,22,0.9504716671731633,0.3217336492962204,1.2722053164693836,0.03446331929305838,0.005623470342085715,0.034919103587915994,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,21,0.9504716671731633,0.3225837007863447,1.273055367959508,0.03446331929305838,0.00531771510974995,0.03487116962024293,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,20,0.9504716671731633,0.3236279225597779,1.2740995897329412,0.03446331929305838,0.00578138950791453,0.03494488290633572,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,19,0.9504716671731633,0.32446274724400914,1.2749344144171726,0.03446331929305838,0.005681589651916635,0.034928510384327247,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,18,0.9504716671731633,0.3246729283593595,1.275144595532523,0.03446331929305838,0.0053556937516025215,0.03487698140975283,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,17,0.9504716671731633,0.32674080510235703,1.2772124722755205,0.03446331929305838,0.007778246017860901,0.03533017814573908,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,16,0.9504716671731633,0.3262305660949399,1.2767022332681033,0.03446331929305838,0.0052684641746130875,0.034863693026621144,30,10,5000,20,10,42,50
core_sg_cython,ScoreSG_extractMatchRef_true,ScoreSG,score_sg,,True,False,15,0.9504716671731633,0.3262728229785959,1.2767444901517593,0.03446331929305838,0.005213085655827586,0.03485536743100388,30,10,5000,20,10,42,50
