label,method,family,algorithm,fit_match_reference_implementation,extract_match_reference_implementation,approx_min_span_tree,k,fit_seconds,extract_seconds,total_seconds,fit_seconds_std,extract_seconds_std,total_seconds_std,repetitions,n_clusters_found,n_samples,n_features,centers,seed,k_max
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,50,62.138506117005214,,62.138506117005214,0.3881019862830335,,0.3881019862830335,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,49,62.19023181077403,,62.19023181077403,0.32153493708402703,,0.32153493708402703,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,48,61.88426129744233,,61.88426129744233,0.3526910319900586,,0.3526910319900586,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,47,61.76516552357158,,61.76516552357158,0.34398043343604134,,0.34398043343604134,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,46,72.74744088433218,,72.74744088433218,17.754322076904646,,17.754322076904646,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,45,60.9402759847076,,60.9402759847076,0.3394272706596341,,0.3394272706596341,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,44,60.84400215030182,,60.84400215030182,0.2634594276595805,,0.2634594276595805,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,43,60.84791074097932,,60.84791074097932,0.20939013993512245,,0.20939013993512245,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,42,60.98086602188802,,60.98086602188802,0.3318535368265977,,0.3318535368265977,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,41,60.90298943566158,,60.90298943566158,0.3019041748533707,,0.3019041748533707,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,40,61.06397735873082,,61.06397735873082,0.7107082408829299,,0.7107082408829299,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,39,61.88679344421253,,61.88679344421253,0.34146982345397175,,0.34146982345397175,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,38,61.84866311276952,,61.84866311276952,0.28482534437254053,,0.28482534437254053,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,37,61.41667168179217,,61.41667168179217,0.32077282886830655,,0.32077282886830655,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,36,61.23943165608992,,61.23943165608992,0.37651155454690655,,0.37651155454690655,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,35,61.30257976310483,,61.30257976310483,0.32631243351123246,,0.32631243351123246,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,34,61.481910420123796,,61.481910420123796,0.5236994386858903,,0.5236994386858903,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,33,61.155772217634755,,61.155772217634755,0.41433873407290817,,0.41433873407290817,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,32,61.32352573909642,,61.32352573909642,0.24028823857445306,,0.24028823857445306,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,31,61.037767762271685,,61.037767762271685,0.31450266685525957,,0.31450266685525957,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,30,61.07071283490708,,61.07071283490708,0.3153071426816608,,0.3153071426816608,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,29,61.31616073073819,,61.31616073073819,0.36414927480273274,,0.36414927480273274,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,28,61.109802629441646,,61.109802629441646,0.3363979498618408,,0.3363979498618408,30,10,30000,20,10,42,50
core_sg_cython,HDBSCAN_algorithm_generic_matchRef_true,HDBSCAN,generic,True,,False,27,60.99540729996127,,60.99540729996127,0.26267963775866887,,0.26267963775866887,30,10,30000,20,10,42,50
